zip_code,facility_id,program_type,facility_status,facility_name,city,school_district_name,infant_capacity,toddler_capacity,preschool_capacity,school_age_capacity,children_capacity,total_capacity,latitude,longitude
11214,892601,SACC,Registration,New Century Steps Inc,Brooklyn,Brooklyn 20,0,0,0,51,0,51,40.603825,-73.99809
11214,919551,GFDC,License,Little Hollywood Corporation,Brooklyn,Brooklyn 21,0,0,0,4,12,16,40.602997,-73.987662
11215,118175,SACC,Registration,Beansprouts,Brooklyn,Brooklyn 15,0,0,0,62,0,62,40.668804,-73.983502
11215,842305,GFDC,License,"Erudit Studio, Inc.",Brooklyn,Brooklyn 15,0,0,0,4,12,16,40.661288,-73.990561
11215,531889,GFDC,License,"Zusin Family Day Care, Inc.",Brooklyn,Brooklyn 15,0,0,0,4,12,16,40.67351,-73.984429
11215,648051,GFDC,License,"Daisy Family, Inc.",Brooklyn,Brooklyn 15,0,0,0,4,12,16,40.666547,-73.989929
11215,680827,GFDC,License,"Kinderhaus, Inc.",Brooklyn,Brooklyn 15,0,0,0,4,12,16,40.670495,-73.985861
11215,826093,GFDC,License,Little Beans LLC,Brooklyn,Brooklyn 15,0,0,0,4,12,16,40.669063,-73.983977
11215,689986,GFDC,License,"Peter Pan & Wendy, Inc.",Brooklyn,Brooklyn 15,0,0,0,4,12,16,40.6615,-73.991863
11215,841819,GFDC,License,"Kids On First, Inc.",Brooklyn,Brooklyn 13,0,0,0,4,12,16,40.674627,-73.983222
11215,767387,GFDC,License,"The Rabinical Committee of Brownstone Brooklyn (Chabad of Park Slope), Inc.",Brooklyn,Brooklyn 15,0,0,0,4,12,16,40.66851,-73.973791
11215,765955,GFDC,License,Daisy Konstant Inc.,Brooklyn,Brooklyn 15,0,0,0,4,12,16,40.666488,-73.992624
11215,444975,GFDC,License,"Mini Minders Day Care, LLC",Brookyn,Brooklyn 13,0,0,0,4,12,16,40.67378,-73.97893
11215,424715,SACC,Registration,Young Men's Christian Association,Brooklyn,Brooklyn 15,0,0,0,140,0,140,40.667433,-73.990841
11215,354551,GFDC,License,"Tiny Steps MB, Inc.",Brooklyn,Brooklyn 13,0,0,0,2,12,14,40.676433,-73.984019
11215,744464,GFDC,License,"Hip Hippo Daycare Program, Inc.",Brooklyn,Brooklyn 15,0,0,0,4,12,16,40.666618,-73.993551
11215,841391,GFDC,License,Tiny's Kids. Inc..,Brooklyn,Brooklyn 13,0,0,0,0,12,12,40.676433,-73.984019
11215,72451,GFDC,License,"Honeydew Drop Child Care, Inc.",Brooklyn,Brooklyn 15,0,0,0,2,12,14,40.665808,-73.987728
11215,73856,SACC,Registration,Congregation Beth Elohim,Brooklyn,Brooklyn 15,0,0,0,175,0,175,40.670881,-73.974341
11215,686364,GFDC,License,Regina's PlaySchool LLC,Brooklyn,Brooklyn 15,0,0,0,4,12,16,40.671835,-73.98513
11215,877507,GFDC,License,MK Daycare Inc,Brooklyn,Brooklyn 15,0,0,0,4,12,16,40.661695,-73.986789
11215,592077,GFDC,License,"Greenwood Heights Playgroup, LLC",Brooklyn,Brooklyn 15,0,0,0,4,12,16,40.659913,-73.992263
11215,783683,GFDC,License,"Little Flowers, LLC",Brooklyn,Brooklyn 15,0,0,0,4,12,16,40.664344,-73.990105
11215,880135,GFDC,License,"EDC Daycare, LLC",New York,Brooklyn 15,0,0,0,4,12,16,40.662506,-73.990508
11215,715922,GFDC,License,"Etienne, Myriam",Brooklyn,Brooklyn 15,0,0,0,4,12,16,40.663034,-73.98789
11215,523234,GFDC,License,"Kinderhaus, Inc.",Brooklyn,Brooklyn 15,0,0,0,4,12,16,40.667183,-73.984849
11215,677504,GFDC,License,"Regina's Playschool, LLC",Brooklyn,Brooklyn 15,0,0,0,4,12,16,40.671835,-73.98513
11215,121445,GFDC,License,"Lantigua, Gregoria",Brooklyn,Brooklyn 15,0,0,0,4,12,16,40.662558,-73.985373
11215,349212,GFDC,License,Little Snowflakes Group Family Day Care Inc.,Brooklyn,Brooklyn 15,0,0,0,2,12,14,40.662296,-73.986673
11215,648625,GFDC,License,"Juguemos A Cantar, LLC",Brooklyn,Brooklyn 15,0,0,0,4,12,16,40.670783,-73.984032
11215,852672,GFDC,License,"Kandelaki Family Daycare, Inc.",Brooklyn,Brooklyn 15,0,0,0,4,12,16,40.6654,-73.985126
11215,874822,GFDC,License,"IA'S Learning Place, Inc",Brooklyn,Brooklyn 15,0,0,0,4,12,16,40.666545,-73.978764
11215,832546,SACC,Registration,Italian American Civil Rights League @ Brooklyn Urban Garden Charter School,Brooklyn,Brooklyn 15,0,0,0,120,0,120,40.656944,-73.983417
11215,709649,SACC,Registration,Learning Through An Expanded Arts Program @ MS 88,Brooklyn,Brooklyn 15,0,0,0,180,0,180,40.660143,-73.987729
11215,878136,GFDC,License,Cuddle Avenue Daycare LLC,Brooklyn,Brooklyn 15,0,0,0,4,12,16,40.667089,-73.993845
11215,130282,FDC,Registration,"Morales, Luz",Brooklyn,Brooklyn 15,0,0,0,1,6,7,40.663745,-73.98068
11215,799169,GFDC,License,"Ia's Learning Group, Inc.",Brooklyn,Brooklyn 15,0,0,0,4,12,16,40.659477,-73.985502
11215,591811,GFDC,License,"T S L V, Inc.",Brooklyn,Brooklyn 15,0,0,0,4,12,16,40.668815,-73.989377
11215,595026,GFDC,License,"Puello, Mercedes",Brooklyn,Brooklyn 15,0,0,0,2,12,14,40.670836,-73.986562
11215,422352,GFDC,License,Little SnowFlakes Group Family Day Care Inc.,Brooklyn,Brooklyn 15,0,0,0,4,12,16,40.662257,-73.986707
11215,709647,SACC,Registration,Expanded Arts Prog/LEAP @ MS 51,Brooklyn,Brooklyn 15,0,0,0,173,0,173,40.671985,-73.984151
11215,778439,GFDC,License,"N. K. Daddys Daycare, Inc.",Brooklyn,Brooklyn 15,0,0,0,4,12,16,40.667817,-73.984322
11215,523235,GFDC,License,"Kinderhaus, Inc.",Brooklyn,Brooklyn 15,0,0,0,4,12,16,40.667183,-73.984849
11215,415950,GFDC,License,"Lee, Eunice",Brooklyn,Brooklyn 13,0,0,0,4,12,16,40.676433,-73.984019
11215,565448,GFDC,License,"Zusin Family Day Care, Inc.",Brooklyn,Brooklyn 15,0,0,0,4,12,16,40.673913,-73.984173
11215,866266,GFDC,License,La Maternelle de Park Slope Corp.,Brooklyn,Brooklyn 15,0,0,0,4,12,16,40.669293,-73.989291
11215,843543,GFDC,License,Bumble Bee (PS) Daycare Inc,Brooklyn,Brooklyn 13,0,0,0,4,12,16,40.676433,-73.984019
11215,845352,GFDC,License,Happy  Baby  Playhouse Inc .,Brooklyn,Brooklyn 15,0,0,0,4,12,16,40.661711,-73.991256
11215,647140,GFDC,License,"Connelly, Mellisa",Brooklyn,Brooklyn 15,0,0,0,4,12,16,40.666176,-73.983911
11215,670257,GFDC,License,"Daddy's Group Three Day Care, Inc.",Brooklyn,Brooklyn 15,0,0,0,4,12,16,40.670192,-73.983486
11215,267297,GFDC,License,"Natalie's Sunflower, LLC",Brooklyn,Brooklyn 15,0,0,0,2,12,14,40.670203,-73.986322
11215,769193,GFDC,License,DinoKing LLC,Brooklyn,Brooklyn 15,0,0,0,4,12,16,40.661789,-73.982913
11215,837009,GFDC,License,Lil' Polliwog's Daycare LLC,Brooklyn,Brooklyn 15,0,0,0,4,12,16,40.66403,-73.988221
11215,730833,GFDC,License,Zusin Daycare LLC,Brooklyn,Brooklyn 15,0,0,0,4,12,16,40.673837,-73.984016
11215,700186,GFDC,License,Regina's PlaySchool LLC,Brooklyn,Brooklyn 15,0,0,0,4,12,16,40.671835,-73.98513
11215,203799,GFDC,License,"Tayeh, Widad",Brooklyn,Brooklyn 15,0,0,0,2,12,14,40.669913,-73.983992
11215,412725,SACC,Registration,Kids Orbit Inc. @ P.S. 282,Brooklyn,Brooklyn 13,0,0,0,120,0,120,40.676462,-73.977442
11215,770142,GFDC,License,"19th St Natalya's Daycare, LLC",Brooklyn,Brooklyn 15,0,0,0,4,12,16,40.661426,-73.990209
11215,861304,GFDC,License,IA's Learning Inc.,Brooklyn,Brooklyn 15,0,0,0,4,12,16,40.661755,-73.98463
11215,680834,GFDC,License,"Kinderhaus, Inc.",Brooklyn,Brooklyn 15,0,0,0,4,12,16,40.670591,-73.986059
11215,383384,SACC,Registration,"New York Edge, Inc.",Brooklyn,Brooklyn 15,0,0,0,240,0,240,40.669569,-73.979111
11215,709651,SACC,Registration,"NIA Community Services Network, Inc.",Brooklyn,Brooklyn 15,0,0,0,233,0,233,40.661177,-73.988882
11215,753105,GFDC,License,Natalya DayCare LLC,Brooklyn,Brooklyn 15,0,0,0,4,12,16,40.663642,-73.983227
11215,880191,GFDC,License,"Sofiasdaycare, Inc.",Brooklyn,Brooklyn 15,0,0,0,4,12,16,40.663374,-73.990532
11215,857157,GFDC,License,"2nd Street Daycare, Inc.",Brooklyn,Brooklyn 15,0,0,0,4,12,16,40.673888,-73.984121
11215,657811,GFDC,License,"Peter Pan & Wendy, Inc.",Brooklyn,Brooklyn 15,0,0,0,4,12,16,40.66038,-73.991536
11215,854354,GFDC,License,"GS Daycare, Inc.",Brooklyn,Brooklyn 15,0,0,0,0,12,12,40.663133,-73.990053
11215,709667,SACC,Registration,"New York Edge, Inc.",Brooklyn,Brooklyn 15,0,0,0,128,0,128,40.66287,-73.9921
11215,893317,GFDC,License,Adorable Faces LLC,Brooklyn,Brooklyn 15,0,0,0,4,12,16,40.661735,-73.991295
11215,886075,GFDC,License,"NDC on 13th, INC",Brooklyn,Brooklyn 15,0,0,0,4,12,16,40.66818,-73.991549
11215,910761,GFDC,License,Daisy Marine inc,Brooklyn,Brooklyn 15,0,0,0,4,12,16,40.663405,-73.990583
11215,885524,SACC,Registration,"Kids Orbit,Inc",Brooklyn,Brooklyn 15,0,0,0,215,0,215,40.671464,-73.977974
11215,905919,GFDC,License,Enso Day Care LLC,Brooklyn,Brooklyn 15,0,0,0,4,12,16,40.666941,-73.992488
11215,886811,GFDC,License,"TT DAYCARE, INC.",Brooklyn,Brooklyn 15,0,0,0,4,12,16,40.663133,-73.990053
11215,887334,GFDC,License,"Oh-Whitesell, Victoria",Brooklyn,Brooklyn 15,0,0,0,4,12,16,40.668085,-73.986122
11215,898879,GFDC,License,Little Thinkers Montessori LLC,Brooklyn,Brooklyn 13,0,0,0,4,12,16,40.674034,-73.979146
11215,886436,GFDC,License,"15TH STREET NYC DAYCARE, INC.",Brooklyn,Brooklyn 15,0,0,0,4,12,16,40.661692,-73.980956
11215,911339,GFDC,License,little bilingual daycare,Brooklyn,Brooklyn 15,0,0,0,4,12,16,40.669293,-73.989291
11215,892493,GFDC,License,"Daddy's Group One Day Care, Inc.",Brooklyn,Brooklyn 15,0,0,0,4,12,16,40.670687,-73.985585
11215,916332,GFDC,License,"Adorable Pumpkins Daycare 2, LLC",Brooklyn,Brooklyn 15,0,0,0,4,12,16,40.664782,-73.991314
11215,891417,GFDC,License,JA Daddys Daycare Inc.,Brooklyn,Brooklyn 15,0,0,0,4,12,16,40.670687,-73.985585
11215,894339,GFDC,License,"Little Skool on First, Inc.",Brooklyn,Brooklyn 13,0,0,0,4,12,16,40.675441,-73.98491
11215,892220,SACC,Registration,"Brooklyn Beans, Inc.",Brooklyn,Brooklyn 15,0,0,0,200,0,200,40.668656,-73.983197
11215,915072,GFDC,License,A. V. Daddy's Daycare Inc.,Brooklyn,Brooklyn 15,0,0,0,4,12,16,40.670789,-73.985796
11215,891760,GFDC,License,Tammy's  Playhouse  Inc.,Brooklyn,Brooklyn 15,0,0,0,4,12,16,40.671383,-73.992926
11215,917592,GFDC,License,BM Daycare INC,Brooklyn,Brooklyn 15,0,0,0,4,12,16,40.663133,-73.990053
11215,901049,GFDC,License,Park Slope Learning Tree Inc.,Brooklyn,Brooklyn 15,0,0,0,4,12,16,40.659596,-73.989264
11216,73114,SACC,Registration,Salvation Army Bedford Community Center,Brooklyn,Brooklyn 13,0,0,0,100,0,100,40.690587,-73.950656
11216,820959,GFDC,License,"Urrutia, Susi",Brooklyn,Brooklyn 13,0,0,0,4,12,16,40.690078,-73.951197
11216,684677,SACC,Registration,"Children of Promise, Inc.",Brooklyn,Brooklyn 13,0,0,0,168,0,168,40.680813,-73.944253
11216,396969,GFDC,License,Little Children's Greenhouse Day Care,Brooklyn,Brooklyn 13,0,0,0,4,12,16,40.67724,-73.945322
11216,401095,SACC,Registration,Clara Muhammad School of Masjid Khalifah,Brooklyn,Brooklyn 13,0,0,0,47,0,47,40.683922,-73.954182
11216,429745,GFDC,License,"Hardy, Meneshwarie",Brooklyn,Brooklyn 17,0,0,0,0,12,12,40.675147,-73.951803
11216,879838,GFDC,License,OUR GROWING GARDEN LLC,Brooklyn,Brooklyn 17,0,0,0,4,12,16,40.674491,-73.950793
11216,709628,SACC,Registration,"Community Partnership Charter School, PS-270",Brooklyn,Brooklyn 13,0,0,0,134,0,134,40.690628,-73.95013
11216,142743,SACC,Registration,Police Athletic League  Wynn Center,Brooklyn,Brooklyn 13,0,0,0,140,0,140,40.686727,-73.946995
11216,819476,GFDC,License,"My Garden Grows, LLC",Brooklyn,Brooklyn 17,0,0,0,4,12,16,40.674491,-73.950793
11216,798935,GFDC,License,Bright Minds Group Family Daycare,Brooklyn,Brooklyn 13,0,0,0,4,12,16,40.684042,-73.948931
11216,873275,SACC,Registration,New York Junior Tennis and Learning,Brooklyn,Brooklyn 13,0,0,0,120,0,120,40.678612,-73.946748
11216,445048,FDC,Registration,"Fudge, Mollie",Brooklyn,Brooklyn 13,0,0,0,1,6,7,40.682887,-73.954472
11216,789919,GFDC,License,Dale's Day Care,Brooklyn,Brooklyn 13,0,0,0,0,12,12,40.677787,-73.950346
11216,607763,SACC,Registration,CAMBA @ PS 3,Brooklyn,Brooklyn 13,0,0,0,146,0,146,40.682541,-73.955329
11216,406098,GFDC,License,"Hattie's House of Love Day Care, LLC",Brooklyn,Brooklyn 13,0,0,0,0,12,12,40.676633,-73.948391
11216,728032,GFDC,License,"White, Sherril",Brooklyn,Brooklyn 13,0,0,0,4,12,16,40.68387,-73.939378
11216,73092,SACC,Registration,Friends of Crown Heights DCC #2,Brooklyn,Brooklyn 17,0,0,0,60,0,60,40.674867,-73.954179
11216,870112,SACC,Registration,Learning through an Expanded Arts Program,Brooklyn,Brooklyn 13,0,0,0,80,0,80,40.685936,-73.945302
11216,278432,SACC,Registration,Bright Star After School Program @ PS-3,Brooklyn,Brooklyn 13,0,0,0,72,0,72,40.682541,-73.955329
11216,460719,SACC,Registration,Brooklyn Tabernacle Deliverance Center,Brooklyn,Brooklyn 13,0,0,0,60,0,60,40.689813,-73.95078
11216,830252,SACC,Registration,"Stuyvesant Heights Christian Church, Inc.",Brooklyn,Brooklyn 13,0,0,0,40,0,40,40.681144,-73.943791
11216,219345,SACC,Registration,Crown Heights Beacon Center @ PS-138,BROOKLYN,Brooklyn 17,0,0,0,280,0,280,40.674229,-73.951321
11216,823552,FDC,Registration,"Hinton, Yolanda",Brooklyn,Brooklyn 13,0,0,0,2,6,8,40.684042,-73.948931
11216,71708,GFDC,License,"Thomas, Lisa",Brooklyn,Brooklyn 13,0,0,0,4,12,16,40.684037,-73.951126
11216,663830,GFDC,License,"Little Nest, LLC",Brooklyn,Brooklyn 13,0,0,0,4,12,16,40.68552,-73.948866
11216,263465,GFDC,License,"Moore, Annmarie",Brooklyn,Brooklyn 13,0,0,0,4,12,16,40.683192,-73.949612
11216,268731,GFDC,License,Great Smiles Day Care Center,Brooklyn,Brooklyn 13,0,0,0,4,12,16,40.682307,-73.946381
11216,912880,GFDC,License,"White, Andre",Brooklyn,Brooklyn 13,0,0,0,4,12,16,40.68387,-73.939378
11216,911609,GFDC,License,"Hardy, Robert",Brooklyn,Brooklyn 17,0,0,0,4,12,16,40.674018,-73.94788
11216,902229,GFDC,License,Kingdom Kiddos Child Care LLC,Brooklyn,Brooklyn 17,0,0,0,4,12,16,40.675034,-73.949317
11216,885125,SACC,Registration,Counseling In Schools,Brooklyn,Brooklyn 13,0,0,0,72,0,72,40.678612,-73.946748
11217,474217,GFDC,License,"Roots and Wings Kids, Inc.",Brooklyn,Brooklyn 13,0,0,0,4,12,16,40.677722,-73.9766
11217,858960,SACC,Registration,WORLD EXPLORERS GROUP INC,Brooklyn,Brooklyn 13,0,0,0,7,0,7,40.688799,-73.97794
11217,664785,FDC,Registration,"Perez, Margarita",Brooklyn,Brooklyn 15,0,0,0,2,6,8,40.684318,-73.98822
11217,682181,SACC,Registration,University Settlement Society of New York- PS 133,Brooklyn,Brooklyn 13,0,0,0,193,0,193,40.680293,-73.98047
11217,759700,GFDC,License,Girafas Play & Learn Inc.,Brooklyn,Brooklyn 13,0,0,0,4,12,16,40.687778,-73.97458
11217,358621,GFDC,License,"Slesarevich, Tatsiana",Brooklyn,Brooklyn 13,0,0,0,4,12,16,40.67733,-73.980512
11217,791167,GFDC,License,"IT Daddy s Day Care, Inc.",Brooklyn,Brooklyn 13,0,0,0,4,12,16,40.679178,-73.981151
11217,835987,GFDC,License,"Working Mothers Childcare Services, Inc.",Brooklyn,Brooklyn 15,0,0,0,4,12,16,40.683416,-73.989078
11217,244026,GFDC,License,"Phillip, Jennifer",Brooklyn,Brooklyn 13,0,0,0,4,12,16,40.679382,-73.972031
11217,826265,GFDC,License,St. John's Kidz,Brooklyn,Brooklyn 13,0,0,0,4,12,16,40.679232,-73.979904
11217,673044,GFDC,License,Big Apple Child Care Inc.,Brooklyn,Brooklyn 13,0,0,0,4,12,16,40.678097,-73.978021
11217,254419,SACC,Registration,YMCA Dodge Virtual Y @ PS 38,Brooklyn,Brooklyn 15,0,0,0,160,0,160,40.685085,-73.98263
11217,813070,SACC,Registration,"Learning Through an Expanded Arts Program, Inc. @ MS 447K",Brooklyn,Brooklyn 15,0,0,0,114,0,114,40.683747,-73.980453
11217,553770,GFDC,License,"Tiny Steps One, Inc.",Brooklyn,Brooklyn 13,0,0,0,4,12,16,40.679257,-73.97266
11217,274823,SACC,Registration,Imani House/P.S 282 After School Program,Brooklyn,Brooklyn 13,0,0,0,120,0,120,40.676462,-73.977442
11217,450045,GFDC,License,"Slesarevich, Tatsiana",Brooklyn,Brooklyn 13,0,0,0,4,12,16,40.67733,-73.980512
11217,673152,GFDC,License,Big Apple Child Care Inc.,Brooklyn,Brooklyn 13,0,0,0,4,12,16,40.677898,-73.978133
11217,918360,GFDC,License,"Ilboudo, Melanie",Brooklyn,Brooklyn 15,0,0,0,4,12,16,40.680313,-73.979948
11217,914264,GFDC,License,"Slimani, Najwa",Brooklyn,Brooklyn 13,0,0,0,4,12,16,40.677847,-73.980428
11217,917923,GFDC,License,Le Paradis des Anges LLC,Brooklyn,Brooklyn 15,0,0,0,4,12,16,40.683175,-73.97972
11217,904283,SACC,Registration,World Explorers Group Inc.,Brooklyn,Brooklyn 15,0,0,0,240,0,240,40.685085,-73.98263
11217,898972,GFDC,License,Nunu  Cubbies  Family  Day  Care,Brooklyn,Brooklyn 15,0,0,0,4,12,16,40.681957,-73.98318
11217,902998,GFDC,License,LE PARADIS DES ANGES DEUX  LLC,Brooklyn,Brooklyn 15,0,0,0,4,12,16,40.682752,-73.980561
11217,896951,SACC,Registration,"Global Kids, Inc,",Brooklyn,Brooklyn 13,0,0,0,85,0,85,40.678904,-73.976589
11218,789544,GFDC,License,"Geshmake Kinder, Inc.",Brooklyn,Brooklyn 15,0,0,0,0,12,12,40.636363,-73.980547
11218,245090,GFDC,License,Elemental Arts Daycare Center Inc.,Brooklyn,Brooklyn 22,0,0,0,4,12,16,40.640515,-73.9664
11218,736108,SACC,Registration,Woodmere Day Care Center Inc.,Brooklyn,Brooklyn 20,0,0,0,13,0,13,40.631467,-73.977107
11218,809208,GFDC,License,Kinder Korner Inc.,Brooklyn,Brooklyn 15,0,0,0,4,12,16,40.642102,-73.990531
11218,628317,GFDC,License,Mitzvah Tots Day Care Inc.,Brooklyn,Brooklyn 15,0,0,0,4,12,16,40.639329,-73.982333
11218,760623,SACC,Registration,Oasis Community Corporation-RTS @ MS:839,Brooklyn,Brooklyn 15,0,0,0,68,0,68,40.647879,-73.972852
11218,847689,GFDC,License,"Kiddiworld, Inc.",Brooklyn,Brooklyn 20,0,0,0,4,12,16,40.632644,-73.975185
11218,828024,GFDC,License,Bright Learning Stars LLC,Brooklyn,Brooklyn 15,0,0,0,4,12,16,40.65209,-73.980187
11218,240760,GFDC,License,"Krauser, Jennifer",Brooklyn,Brooklyn 22,0,0,0,4,12,16,40.640757,-73.967974
11218,342208,GFDC,License,"Courtenay, Bertha",Brooklyn,Brooklyn 22,0,0,0,4,12,16,40.638244,-73.967504
11218,744969,GFDC,License,Gifted & Talented Early Developers LLC,Brooklyn,Brooklyn 17,0,0,0,4,12,16,40.646938,-73.969737
11218,645334,GFDC,License,"Prendergast, Nia",Brooklyn,Brooklyn 22,0,0,0,4,12,16,40.640353,-73.967865
11218,788766,GFDC,License,Play Mates Inc.,Brooklyn,Brooklyn 20,0,0,0,4,12,16,40.631961,-73.976358
11218,499198,GFDC,License,A M A Family DayCare,Brooklyn,Brooklyn 20,0,0,0,4,12,16,40.640036,-73.970197
11218,828831,GFDC,License,Crayon Power Inc.,Brooklyn,Brooklyn 15,0,0,0,4,12,16,40.650306,-73.978246
11218,866974,GFDC,License,"Pre-Pre with Polly, LLC",Brooklyn,Brooklyn 15,0,0,0,4,12,16,40.654546,-73.974001
11218,413194,GFDC,License,Emily's Home Day Care,Brooklyn,Brooklyn 22,0,0,0,4,12,16,40.634304,-73.969278
11218,649627,GFDC,License,Alyssa-Ashley DayCare Inc.,Brooklyn,Brooklyn 15,0,0,0,4,12,16,40.647157,-73.973232
11218,707090,SACC,Registration,Sweet Home Day Care Center,Brooklyn,Brooklyn 20,0,0,0,36,0,36,40.634631,-73.972958
11218,855946,GFDC,License,"Bright Learning Stars Two, LLC",Brooklyn,Brooklyn 15,0,0,0,4,12,16,40.65209,-73.980187
11218,72711,GFDC,License,"Shimonov, Margarita",Brooklyn,Brooklyn 20,0,0,0,4,12,16,40.640231,-73.975106
11218,801066,SACC,Registration,NIA COMMUNITY SERVICES NETWORK @ PS 889,Brooklyn,Brooklyn 17,0,0,0,250,0,250,40.645027,-73.971138
11218,244578,SACC,Registration,Flatbush Development   @ IS 62,Brooklyn,Brooklyn 20,0,0,0,58,0,58,40.638566,-73.971239
11218,791874,SACC,Registration,University Settlement @ Annex P.S. 130,Brooklyn,Brooklyn 15,0,0,0,276,0,276,40.647879,-73.972852
11218,826434,GFDC,License,Play Daycare Inc.,Brooklyn,Brooklyn 20,0,0,0,4,12,16,40.631961,-73.976358
11218,385282,SACC,Registration,University Settlement @ PS 130,Brooklyn,Brooklyn 15,0,0,0,237,0,237,40.64911,-73.975848
11218,663526,FDC,Registration,Alyssa-Ashley DayCare Inc.,Brooklyn,Brooklyn 15,0,0,0,2,6,8,40.647204,-73.973243
11218,815943,SACC,Registration,NIA Community Services Network @ P.S. 179,Brooklyn,Brooklyn 20,0,0,0,260,0,260,40.640318,-73.977383
11218,879991,GFDC,License,"Ia's Learning Tree, Inc.",Brooklyn,Brooklyn 15,0,0,0,4,12,16,40.654002,-73.980397
11218,551837,GFDC,License,"Norton, Carlotta",Brooklyn,Brooklyn 15,0,0,0,4,12,16,40.648406,-73.973878
11218,674129,GFDC,License,Tiny Tots Care,Brooklyn,Brooklyn 15,0,0,0,4,12,16,40.639329,-73.982333
11218,722919,GFDC,License,"Willow Nest Studio, Inc.",Brooklyn,Brooklyn 17,0,0,0,4,12,16,40.657612,-73.974934
11218,119188,GFDC,License,"Norton, Carlotta",Brooklyn,Brooklyn 15,0,0,0,4,12,16,40.64843,-73.973818
11218,791773,GFDC,License,Full of Wonder Daycare,Brooklyn,Brooklyn 15,0,0,0,4,12,16,40.652253,-73.97623
11218,71886,GFDC,License,"Qtpiez, LLC",Brooklyn,Brooklyn 20,0,0,0,4,12,16,40.637324,-73.975494
11218,857796,GFDC,License,"Gavrilova, Radmila",Brooklyn,Brooklyn 20,0,0,0,4,12,16,40.63808,-73.972587
11218,787097,GFDC,License,Chubby Cheeks Childcare Inc.,Brooklyn,Brooklyn 15,0,0,0,4,12,16,40.649073,-73.973267
11218,653269,GFDC,License,"HoneyDew Drop Child Care, Inc.",Brooklyn,Brooklyn 17,0,0,0,4,12,16,40.647284,-73.968862
11218,706053,GFDC,License,"Gurvich, Irina",Brooklyn,Brooklyn 20,0,0,0,4,12,16,40.636909,-73.973398
11218,72014,GFDC,License,"Nesa, Husneara",Brooklyn,Brooklyn 20,0,0,0,4,12,16,40.637024,-73.97732
11218,435668,SACC,Registration,Yeshiva Kehilath Yakov,Brooklyn,Brooklyn 15,0,0,0,366,0,366,40.638528,-73.984594
11218,894578,SACC,Registration,"South Asian Youth Action (SAYA!), Inc.",Brooklyn,Brooklyn 15,0,0,0,38,0,38,40.645251,-73.980423
11218,915003,SACC,Registration,NIA Community Services Network @ PS 134,Brooklyn,Brooklyn 20,0,0,0,35,0,35,40.632265,-73.973603
11218,904932,GFDC,License,Baby Zone With Care Inc,Brooklyn,Brooklyn 20,0,0,0,0,8,8,40.634152,-73.976415
11218,907718,GFDC,License,Kiddie   Club 3506 Inc.,Brooklyn,Brooklyn 15,0,0,0,4,12,16,40.6434,-73.9862
11218,919151,GFDC,License,MUSIC TOGETHER INC.,Brooklyn,Brooklyn 15,0,0,0,4,12,16,40.638378,-73.982263
11218,904350,GFDC,License,MINI STAR CORP.,Brooklyn,Brooklyn 15,0,0,0,4,12,16,40.637004,-73.981494
11218,901628,SACC,Registration,Yeshivath Kehilath Yakov,Brooklyn,Brooklyn 15,0,0,0,491,0,491,40.643456,-73.989789
11218,905788,GFDC,License,Kiddie Street LLC,Brooklyn,Brooklyn 15,0,0,0,4,12,16,40.642,-73.987318
11218,921457,GFDC,License,GAN CHAVEIROS INC,brooklyn,Brooklyn 20,0,0,0,4,12,16,40.634669,-73.975565
11218,888095,SACC,Registration,UTA,Brooklyn,Brooklyn 20,0,0,0,95,0,95,40.635934,-73.972181
11218,921709,GFDC,License,"One World Project - Brooklyn, Inc.",Brooklyn,Brooklyn 15,0,0,0,4,12,16,40.652756,-73.97988
11218,922003,GFDC,License,Beste Kinder Inc.,Brooklyn,Brooklyn 20,0,0,0,4,12,16,40.634566,-73.975911
11218,903953,GFDC,License,Kids Play NY Inc.,Brooklyn,Brooklyn 20,0,0,0,4,12,16,40.634566,-73.975911
11218,912717,SACC,Registration,"Kids Orbit, Inc.",Brooklyn,Brooklyn 15,0,0,0,130,0,130,40.64911,-73.975848
11218,911337,SACC,Registration,"Right at School, LLC",Brooklyn,Brooklyn 15,0,0,0,50,0,50,40.643884,-73.979457
11218,907173,GFDC,License,Bubbles136640 Inc.,Brooklyn,Brooklyn 15,0,0,0,4,12,16,40.639104,-73.985559
11218,892977,GFDC,License,Aleph Bais Group Inc.,Brooklyn,Brooklyn 20,0,0,0,4,12,16,40.636776,-73.981697
11218,921289,GFDC,License,Ma Tovi Inc,Brooklyn,Brooklyn 15,0,0,0,4,12,16,40.642713,-73.990036
11219,685059,GFDC,License,"FH SERVICES, INC.",Brooklyn,Brooklyn 20,0,0,0,4,12,16,40.634895,-73.996712
11219,364597,SACC,Registration,Yeshiva Kehilath Yakov,Brooklyn,Brooklyn 15,0,0,0,214,0,214,40.640175,-73.99775
11219,797810,GFDC,License,Kiddy Gan Inc.,Brooklyn,Brooklyn 20,0,0,0,4,12,16,40.632094,-73.989979
11219,742123,GFDC,License,Leah's Gan Inc.,Brooklyn,Brooklyn 20,0,0,0,4,12,16,40.636324,-73.985478
11219,471424,GFDC,License,"Twersky, Feiga",Brooklyn,Brooklyn 20,0,0,0,4,12,16,40.633162,-73.988736
